cart_id,session_id,user_id,cart_value,items
14743,26910,4308,421.32,3
14744,26916,4308,275.39,11
14745,26917,4308,320.31,10
14746,26918,4308,310.04,3
14747,26923,4308,226.48,4
14748,26928,4309,285.86,2
14749,26929,4309,229.36,1
14750,26930,4310,402.8,2
14751,26932,4310,170.53,12
14752,26934,4311,261.47,2
14753,26936,4312,230.96,7
14754,26937,4312,479.63,12
14755,26939,4312,391.49,10
14756,26940,4312,365.19,7
14757,26941,4312,418.93,8
14758,26942,4312,323.82,4
14759,26943,4312,306.43,8
14760,26944,4312,308.57,11
14761,26945,4312,277.87,2
14762,26949,4313,382.51,5
14763,26950,4313,406.41,4
14764,26952,4313,381.32,2
14765,26953,4313,279.94,7
14766,26954,4313,269.13,4
14767,26955,4314,521.35,7
14768,26956,4314,287.29,5
14769,26959,4314,446.45,4
14770,26962,4315,284.58,1
14771,26963,4315,286.87,1
14772,26968,4315,359.03,8
14773,26969,4315,457.68,6
14774,26970,4316,354.83,10
14775,26974,4317,266.36,4
14776,26976,4317,536.39,8
14777,26980,4318,341.0,7
14778,26982,4318,298.99,9
14779,26983,4318,375.91,3
14780,26984,4318,226.5,7
14781,26986,4318,393.0,7
14782,26988,4318,226.16,7
14783,26989,4318,379.41,3
14784,26990,4318,463.45,3
14785,26993,4319,240.63,10
14786,26994,4319,330.95,3
14787,26995,4319,351.93,2
14788,26996,4319,405.89,12
14789,26997,4319,366.5,8
14790,26998,4319,327.87,8
14791,26999,4319,442.02,7
14792,27000,4319,340.35,10
14793,27001,4319,260.99,9
14794,27003,4320,221.26,6
14795,27004,4320,426.64,11
14796,27005,4320,451.52,4
14797,27006,4320,335.67,6
14798,27008,4320,187.4,6
14799,27011,4320,270.74,7
14800,27012,4320,441.15,2
14801,27014,4321,369.47,2
14802,27016,4321,185.09,12
14803,27018,4321,365.26,1
14804,27019,4321,315.42,10
14805,27020,4322,399.74,12
14806,27022,4322,280.56,8
14807,27023,4322,439.63,4
14808,27024,4323,297.65,6
14809,27025,4323,53.68,1
14810,27026,4323,264.1,12
14811,27027,4323,342.64,6
14812,27028,4323,332.22,1
14813,27029,4323,276.42,6
14814,27030,4324,179.87,10
14815,27031,4324,423.7,2
14816,27032,4324,466.78,3
14817,27034,4325,234.82,5
14818,27036,4326,398.42,3
14819,27039,4326,375.99,11
14820,27043,4326,207.42,4
14821,27044,4326,353.58,9
14822,27046,4327,576.15,4
14823,27047,4327,200.84,11
14824,27048,4327,441.66,4
14825,27049,4327,316.38,10
14826,27052,4328,294.9,2
14827,27054,4328,434.49,4
14828,27055,4328,263.9,10
14829,27056,4328,328.06,3
14830,27057,4328,308.25,2
14831,27058,4328,232.27,6
14832,27060,4328,431.65,4
14833,27061,4328,362.69,4
14834,27063,4328,524.36,6
14835,27064,4329,333.71,9
14836,27065,4329,310.26,9
14837,27066,4330,290.17,2
14838,27069,4330,294.43,5
14839,27070,4330,456.81,5
14840,27071,4330,269.26,7
14841,27075,4331,361.1,1
14842,27077,4331,288.77,4
14843,27079,4331,203.14,9
14844,27080,4332,349.3,10
14845,27081,4332,180.81,10
14846,27082,4332,342.24,12
14847,27084,4332,279.0,6
14848,27087,4333,284.79,9
14849,27088,4333,308.66,4
14850,27089,4333,322.04,8
14851,27090,4333,301.55,5
14852,27091,4334,367.21,11
14853,27092,4334,320.64,8
14854,27097,4335,572.35,11
14855,27099,4335,220.89,6
14856,27102,4337,218.72,8
14857,27104,4337,285.31,9
14858,27105,4338,242.2,9
14859,27106,4338,427.95,12
14860,27107,4338,477.42,6
14861,27109,4339,283.89,9
14862,27110,4339,366.34,12
14863,27111,4339,356.88,3
14864,27113,4339,279.0,8
14865,27114,4339,375.59,1
14866,27115,4340,394.67,1
14867,27116,4340,169.84,7
14868,27117,4340,213.78,6
14869,27118,4341,293.71,11
14870,27119,4341,291.13,2
14871,27122,4341,327.02,4
14872,27127,4341,237.3,3
14873,27130,4341,226.4,1
14874,27131,4342,287.48,8
14875,27132,4342,214.94,4
14876,27133,4342,427.6,7
14877,27136,4342,413.64,3
14878,27137,4343,374.93,1
14879,27139,4343,411.77,8
14880,27142,4343,281.41,5
14881,27143,4343,280.52,8
14882,27144,4343,356.17,10
14883,27145,4343,389.81,8
14884,27147,4344,352.53,1
14885,27149,4346,346.35,7
14886,27150,4346,351.58,7
14887,27154,4347,407.57,7
14888,27155,4347,418.17,2
14889,27156,4348,298.96,7
14890,27158,4348,376.4,6
14891,27160,4348,129.36,6
14892,27162,4348,170.72,11
14893,27163,4348,288.41,11
14894,27164,4349,262.68,10
14895,27165,4349,477.76,12
14896,27170,4349,293.35,11
14897,27173,4350,353.45,9
14898,27176,4350,338.97,3
14899,27177,4350,193.5,1
14900,27178,4350,346.1,5
14901,27183,4351,322.99,6
14902,27184,4351,460.85,7
14903,27188,4351,270.17,1
14904,27189,4351,376.01,2
14905,27191,4352,372.18,6
14906,27192,4352,243.9,9
14907,27193,4353,108.82,11
14908,27194,4353,323.25,9
14909,27195,4353,432.28,12
14910,27196,4353,347.93,12
14911,27198,4353,402.27,2
14912,27199,4353,263.01,4
14913,27200,4353,389.32,4
14914,27205,4354,157.91,6
14915,27206,4354,372.05,7
14916,27208,4354,170.7,12
14917,27209,4355,373.77,7
14918,27210,4355,269.65,10
14919,27211,4355,396.25,8
14920,27214,4355,316.46,4
14921,27215,4355,418.85,2
14922,27219,4356,359.17,1
14923,27221,4357,328.01,10
14924,27223,4357,426.67,1
14925,27224,4357,360.29,9
14926,27225,4357,476.48,7
14927,27226,4357,317.01,2
14928,27228,4358,301.11,2
14929,27230,4358,239.16,4
14930,27231,4358,269.9,10
14931,27233,4358,298.53,12
14932,27236,4359,257.82,6
14933,27237,4359,377.49,9
14934,27238,4359,206.96,4
14935,27240,4360,242.04,4
14936,27242,4360,128.05,3
14937,27243,4360,257.87,3
14938,27244,4361,429.57,1
14939,27245,4361,273.66,2
14940,27246,4361,244.46,11
14941,27250,4361,252.89,7
14942,27254,4361,351.53,3
14943,27255,4361,434.98,4
14944,27258,4362,398.66,1
14945,27263,4362,200.89,2
14946,27266,4363,445.44,2
14947,27269,4363,411.57,3
14948,27270,4363,362.45,8
14949,27272,4363,218.1,7
14950,27273,4363,238.67,6
14951,27277,4364,250.96,8
14952,27278,4364,271.76,1
14953,27280,4364,337.32,5
14954,27281,4365,74.43,8
14955,27282,4365,204.52,9
14956,27283,4366,299.31,2
14957,27284,4366,408.69,3
14958,27285,4366,292.43,2
14959,27286,4366,336.83,8
14960,27287,4366,418.89,6
14961,27288,4366,248.29,12
14962,27289,4367,229.2,2
14963,27291,4367,220.52,10
14964,27292,4367,295.01,8
14965,27295,4367,261.36,1
14966,27296,4367,469.52,5
14967,27298,4367,341.9,8
14968,27300,4368,380.66,11
14969,27303,4368,243.09,8
14970,27305,4369,315.57,9
14971,27307,4369,292.35,9
14972,27308,4369,337.19,4
14973,27309,4370,354.37,8
14974,27310,4370,288.16,11
14975,27312,4370,301.25,5
14976,27313,4370,421.58,2
14977,27314,4370,237.51,6
14978,27316,4370,384.83,2
14979,27317,4371,346.16,3
14980,27319,4371,387.39,9
14981,27322,4371,291.9,7
14982,27323,4371,412.98,12
14983,27325,4371,262.64,4
14984,27332,4373,365.08,8
14985,27333,4373,364.78,8
14986,27334,4373,334.08,2
14987,27335,4373,412.35,5
14988,27336,4373,419.44,5
14989,27339,4374,381.55,7
14990,27342,4375,479.84,4
14991,27344,4376,283.94,12
14992,27349,4378,295.94,3
14993,27350,4378,345.72,7
14994,27351,4378,304.22,3
14995,27352,4378,287.19,9
14996,27353,4378,188.08,1
14997,27354,4378,390.06,9
14998,27355,4378,310.24,9
14999,27356,4378,314.89,8
15000,27357,4378,228.38,9
15001,27359,4379,284.79,2
15002,27360,4379,341.31,1
15003,27364,4380,211.55,1
15004,27366,4380,304.89,12
15005,27368,4380,280.87,3
15006,27370,4380,310.68,11
15007,27371,4380,303.81,6
15008,27373,4381,198.86,10
15009,27374,4381,396.38,6
15010,27376,4381,98.17,3
15011,27377,4381,339.27,6
15012,27378,4381,413.59,6
15013,27379,4381,312.44,11
15014,27381,4381,195.98,2
15015,27382,4381,391.01,2
15016,27384,4381,174.79,3
15017,27389,4382,289.68,9
15018,27390,4382,422.39,2
15019,27391,4382,310.0,8
15020,27392,4382,321.89,2
15021,27393,4382,430.86,3
15022,27394,4382,183.27,5
15023,27397,4382,324.4,10
15024,27398,4383,320.56,10
15025,27399,4383,250.64,3
15026,27400,4383,263.96,12
15027,27403,4383,410.28,9
15028,27404,4383,152.74,1
15029,27407,4383,303.37,5
15030,27408,4383,256.61,4
15031,27409,4384,337.25,4
15032,27410,4384,272.51,12
15033,27412,4385,335.68,5
15034,27413,4386,314.8,5
15035,27414,4386,323.13,2
15036,27416,4386,310.42,11
15037,27417,4386,328.59,9
15038,27421,4387,338.56,7
15039,27423,4387,325.73,11
15040,27425,4388,302.9,11
15041,27426,4389,410.87,2
15042,27429,4390,236.3,2
15043,27430,4391,514.89,10
15044,27432,4391,241.12,8
15045,27433,4391,276.55,10
15046,27434,4391,155.64,2
15047,27436,4392,292.75,1
15048,27444,4392,399.29,1
15049,27445,4392,233.52,6
15050,27446,4392,442.95,7
15051,27447,4393,304.22,1
15052,27448,4393,192.87,8
15053,27450,4393,244.94,7
15054,27452,4393,362.26,11
15055,27453,4393,272.06,11
15056,27454,4393,464.81,1
15057,27461,4394,257.55,3
15058,27462,4394,309.93,11
15059,27463,4395,262.89,11
15060,27465,4395,402.63,11
15061,27469,4395,185.56,12
15062,27472,4396,134.44,6
15063,27475,4397,271.55,4
15064,27477,4397,300.52,9
15065,27478,4397,167.49,5
15066,27481,4397,358.64,6
15067,27483,4397,383.68,8
15068,27484,4397,288.17,8
15069,27486,4398,258.63,1
15070,27487,4398,451.62,11
15071,27489,4398,219.85,3
15072,27490,4398,367.8,2
15073,27491,4399,277.0,12
15074,27493,4399,336.46,5
15075,27495,4399,390.99,2
15076,27496,4399,348.76,4
15077,27499,4399,157.01,5
15078,27501,4400,402.22,12
15079,27502,4400,147.39,11
15080,27503,4400,379.67,9
15081,27505,4400,360.64,6
15082,27506,4400,294.39,6
15083,27508,4400,361.67,3
15084,27512,4401,219.72,12
15085,27513,4401,199.95,1
15086,27515,4402,369.73,1
15087,27516,4402,289.97,11
15088,27517,4402,454.41,8
15089,27520,4402,287.36,3
15090,27523,4403,227.93,8
15091,27525,4403,557.73,9
15092,27526,4403,191.85,12
15093,27529,4404,333.5,12
15094,27532,4404,329.67,6
15095,27539,4407,384.22,5
15096,27541,4408,289.67,1
15097,27542,4408,295.38,12
15098,27543,4408,306.57,2
15099,27544,4408,482.06,10
15100,27547,4408,397.89,2
15101,27548,4408,243.19,10
15102,27550,4408,272.43,10
15103,27551,4409,308.19,8
15104,27555,4409,239.39,3
15105,27557,4410,175.36,10
15106,27558,4411,258.74,7
15107,27560,4411,238.0,2
15108,27561,4411,461.88,8
15109,27562,4412,327.59,8
15110,27563,4413,185.07,9
15111,27565,4413,292.26,1
15112,27568,4414,359.47,9
15113,27571,4416,385.91,12
15114,27575,4416,337.87,12
15115,27577,4416,367.49,8
15116,27581,4417,307.4,3
15117,27582,4417,307.63,2
15118,27583,4417,616.4,12
15119,27584,4417,265.84,4
15120,27587,4417,206.67,2
15121,27588,4418,280.6,4
15122,27589,4418,310.23,3
15123,27596,4419,179.03,2
15124,27598,4420,365.13,12
15125,27599,4420,265.12,3
15126,27600,4421,111.82,11
15127,27604,4421,318.14,10
15128,27605,4421,246.9,11
15129,27606,4421,411.27,11
15130,27607,4421,229.07,7
15131,27608,4421,271.28,4
15132,27614,4422,351.05,10
15133,27615,4422,286.78,5
15134,27616,4422,234.98,2
15135,27618,4422,234.71,6
15136,27619,4422,428.01,5
15137,27622,4423,271.88,4
15138,27623,4423,211.82,11
15139,27626,4423,297.33,7
15140,27628,4424,306.87,6
15141,27631,4424,371.71,5
15142,27634,4424,204.42,2
15143,27635,4425,472.95,8
15144,27636,4426,271.25,12
15145,27637,4426,475.42,6
15146,27638,4426,338.27,6
15147,27639,4426,371.05,12
15148,27640,4426,394.36,7
15149,27641,4427,282.7,11
15150,27643,4427,197.91,7
15151,27647,4427,384.56,3
15152,27648,4427,515.27,3
15153,27650,4428,320.96,6
15154,27651,4428,325.1,5
15155,27655,4429,349.98,12
15156,27657,4429,188.58,11
15157,27659,4430,425.89,11
15158,27662,4430,208.26,5
15159,27664,4430,454.61,10
15160,27665,4430,343.51,2
15161,27666,4430,435.18,10
15162,27667,4431,159.41,11
15163,27668,4431,399.09,9
15164,27669,4431,337.0,4
15165,27670,4431,297.5,2
15166,27671,4431,423.2,10
15167,27672,4431,390.0,5
15168,27673,4431,336.0,8
15169,27675,4431,125.16,2
15170,27676,4432,291.15,4
15171,27677,4432,401.56,11
15172,27678,4432,263.63,5
15173,27680,4432,347.33,3
15174,27681,4433,378.6,1
15175,27682,4433,433.22,11
15176,27684,4433,339.97,3
15177,27685,4433,237.06,3
15178,27686,4433,431.36,9
15179,27690,4434,298.35,7
15180,27692,4434,366.35,5
15181,27693,4434,262.45,1
15182,27696,4435,203.08,8
15183,27697,4435,207.57,3
15184,27698,4435,447.91,5
15185,27699,4435,316.43,9
15186,27705,4436,385.41,3
15187,27706,4436,505.6,2
15188,27707,4436,404.25,1
15189,27708,4436,490.93,2
15190,27709,4437,225.33,5
15191,27710,4437,320.4,8
15192,27714,4438,240.01,10
15193,27716,4438,223.96,4
15194,27717,4438,265.28,9
15195,27720,4439,252.8,5
15196,27727,4442,267.17,6
15197,27729,4443,327.89,9
15198,27730,4443,349.09,11
15199,27731,4443,407.76,9
15200,27732,4443,370.86,11
15201,27735,4444,495.93,8
15202,27736,4444,510.15,8
15203,27737,4444,275.59,2
15204,27738,4444,342.81,1
15205,27739,4444,321.83,9
15206,27741,4444,228.36,1
15207,27743,4445,402.51,8
15208,27744,4445,394.34,5
15209,27747,4446,383.38,10
15210,27749,4446,404.43,1
15211,27750,4446,264.0,7
15212,27752,4446,438.04,11
15213,27753,4446,433.47,5
15214,27754,4446,126.55,5
15215,27757,4447,280.83,12
15216,27758,4447,364.96,8
15217,27759,4447,578.06,1
15218,27760,4447,343.73,9
15219,27761,4447,350.58,6
15220,27762,4447,297.22,1
15221,27763,4447,313.1,6
15222,27765,4447,458.79,4
15223,27766,4447,330.06,6
15224,27768,4448,454.58,3
15225,27770,4449,300.92,5
15226,27771,4449,357.49,11
15227,27773,4449,157.68,6
15228,27776,4449,268.5,9
15229,27778,4450,292.75,2
15230,27781,4450,316.05,1
15231,27782,4450,310.52,7
15232,27783,4450,306.47,7
15233,27784,4450,433.1,12
15234,27785,4450,279.6,12
15235,27786,4450,378.81,8
15236,27787,4450,324.09,10
15237,27791,4451,292.24,12
15238,27793,4451,512.94,6
15239,27795,4451,376.17,6
15240,27798,4452,309.35,3
15241,27799,4452,376.45,7
15242,27801,4452,372.94,7
15243,27802,4452,311.94,9
15244,27803,4453,231.95,2
15245,27804,4453,285.82,11
15246,27806,4453,50.0,3
15247,27808,4453,264.04,1
15248,27814,4454,379.3,4
15249,27817,4454,346.77,10
15250,27818,4454,296.02,1
15251,27820,4454,363.17,2
15252,27821,4454,406.96,12
15253,27822,4455,331.68,3
15254,27825,4455,296.77,12
15255,27826,4455,299.04,1
15256,27827,4456,240.3,12
15257,27828,4456,392.96,12
15258,27829,4456,507.03,11
15259,27830,4456,206.49,12
15260,27831,4456,271.29,11
15261,27835,4457,347.94,2
15262,27837,4457,292.53,7
15263,27839,4458,376.58,11
15264,27841,4458,242.31,11
15265,27842,4458,134.18,7
15266,27843,4458,404.67,2
15267,27844,4459,389.26,6
15268,27846,4459,397.18,3
15269,27848,4459,496.66,2
15270,27851,4459,276.93,8
15271,27852,4459,486.93,6
15272,27855,4460,456.92,10
15273,27856,4460,293.44,3
15274,27859,4461,215.21,4
15275,27860,4461,231.86,1
15276,27861,4461,381.56,12
15277,27862,4461,225.3,11
15278,27864,4462,340.86,5
15279,27866,4462,300.47,2
15280,27867,4462,343.4,11
15281,27869,4462,402.52,1
15282,27872,4462,356.55,5
15283,27875,4463,398.32,1
15284,27876,4463,493.01,8
15285,27877,4463,147.56,10
15286,27878,4463,344.99,2
15287,27879,4463,316.12,4
15288,27882,4463,321.02,3
15289,27887,4465,135.45,10
15290,27889,4465,339.5,7
15291,27891,4465,274.52,4
15292,27892,4465,383.38,6
15293,27895,4466,551.2,1
15294,27900,4467,220.96,8
15295,27901,4468,352.82,9
15296,27905,4468,158.97,12
15297,27909,4468,333.33,10
15298,27912,4469,405.46,6
15299,27913,4469,363.54,4
15300,27914,4469,442.68,4
15301,27915,4469,380.25,2
15302,27917,4469,162.82,4
15303,27918,4469,489.16,11
15304,27919,4469,186.67,4
15305,27920,4469,486.35,2
15306,27921,4469,381.12,7
15307,27922,4469,352.87,1
15308,27923,4470,475.14,9
15309,27924,4470,372.49,11
15310,27925,4471,407.78,3
15311,27926,4471,337.47,5
15312,27927,4471,263.67,1
15313,27930,4471,226.09,8
15314,27931,4472,509.78,6
15315,27933,4472,457.27,5
15316,27935,4472,308.74,12
15317,27938,4473,264.22,12
15318,27939,4473,464.62,7
15319,27941,4473,405.3,9
15320,27944,4473,417.42,8
15321,27945,4473,439.29,4
15322,27946,4473,428.46,2
15323,27947,4473,496.65,5
15324,27948,4474,396.55,11
15325,27949,4474,201.3,8
15326,27952,4474,289.85,3
15327,27957,4474,365.46,8
15328,27958,4474,350.37,7
15329,27959,4474,392.93,3
15330,27960,4474,323.92,10
15331,27962,4475,189.6,11
15332,27963,4475,346.84,10
15333,27965,4475,157.87,4
15334,27969,4476,166.9,11
15335,27970,4476,367.97,5
15336,27971,4476,236.73,3
15337,27973,4476,281.87,7
15338,27974,4476,364.84,4
15339,27975,4476,270.59,8
15340,27976,4476,357.37,8
15341,27977,4477,427.94,12
15342,27980,4477,244.33,8
15343,27981,4477,269.86,9
15344,27982,4477,377.19,10
15345,27983,4478,280.83,12
15346,27985,4479,376.63,5
15347,27987,4479,366.36,3
15348,27991,4479,290.39,6
15349,27992,4479,439.52,3
15350,27993,4479,212.05,12
15351,27994,4479,374.99,12
15352,27995,4479,129.63,2
15353,27996,4480,328.42,2
15354,27997,4480,325.45,2
15355,28000,4480,211.53,9
15356,28003,4481,458.09,2
15357,28004,4481,221.35,4
15358,28009,4481,289.61,7
15359,28012,4481,426.24,1
15360,28013,4481,340.33,4
15361,28014,4482,285.17,2
15362,28015,4482,266.1,11
15363,28017,4483,321.9,5
15364,28018,4483,284.95,1
15365,28019,4483,330.43,9
15366,28020,4483,261.8,11
15367,28025,4483,399.81,11
15368,28026,4484,263.12,7
15369,28027,4484,185.83,3
15370,28028,4484,573.55,3
15371,28029,4484,410.16,4
15372,28031,4484,259.43,2
15373,28032,4485,240.41,6
15374,28033,4485,381.86,9
15375,28037,4486,261.87,7
15376,28038,4486,413.52,12
15377,28039,4486,366.7,3
15378,28041,4486,346.12,8
15379,28043,4487,337.07,9
15380,28047,4488,451.52,1
15381,28048,4488,301.97,8
15382,28049,4488,332.69,7
15383,28050,4488,251.88,5
15384,28051,4489,374.45,4
15385,28055,4489,242.28,8
15386,28057,4490,429.9,9
15387,28058,4490,438.65,8
15388,28060,4491,170.47,11
15389,28061,4491,412.37,7
15390,28062,4491,208.22,12
15391,28065,4492,281.12,6
15392,28066,4492,317.98,4
15393,28069,4492,279.39,1
15394,28070,4492,287.94,12
15395,28072,4492,392.88,5
15396,28073,4492,416.33,3
15397,28074,4492,309.72,5
15398,28075,4492,319.77,9
15399,28077,4493,376.81,3
15400,28079,4493,225.25,11
15401,28082,4493,323.42,5
15402,28083,4494,299.88,4
15403,28086,4494,345.39,10
15404,28087,4494,215.02,5
15405,28091,4494,352.84,6
15406,28092,4494,345.53,4
15407,28093,4494,498.15,5
15408,28094,4494,203.59,4
15409,28096,4494,528.33,8
15410,28097,4494,493.12,5
15411,28100,4495,435.5,6
15412,28101,4495,274.54,2
15413,28104,4495,408.57,12
15414,28105,4495,164.57,5
15415,28106,4495,136.68,3
15416,28108,4495,268.14,2
15417,28109,4496,232.48,10
15418,28111,4496,143.16,4
15419,28115,4497,465.82,12
15420,28119,4497,255.6,9
15421,28120,4497,361.87,9
15422,28122,4498,573.25,2
15423,28123,4498,309.91,5
15424,28124,4498,204.34,9
15425,28125,4498,488.01,6
15426,28127,4498,306.8,9
15427,28128,4498,396.38,6
15428,28129,4498,75.18,9
15429,28131,4498,346.72,7
15430,28133,4498,314.46,3
15431,28134,4499,286.96,9
15432,28135,4499,407.14,9
15433,28138,4499,259.37,8
15434,28140,4499,294.94,6
15435,28141,4499,329.38,1
15436,28142,4499,398.03,9
15437,28143,4500,297.69,3
15438,28144,4500,305.83,6
15439,28145,4500,305.09,12
15440,28146,4500,304.58,1
15441,28148,4500,201.4,7
15442,28153,4501,388.24,3
15443,28154,4501,394.34,4
15444,28155,4501,173.72,4
15445,28156,4501,279.31,5
15446,28158,4501,439.05,10
15447,28159,4501,329.55,3
15448,28160,4502,291.12,5
15449,28162,4502,219.68,1
15450,28163,4502,433.27,6
15451,28164,4502,256.89,8
15452,28165,4502,381.82,1
15453,28166,4502,492.91,4
15454,28168,4502,331.09,6
15455,28172,4504,448.01,5
15456,28173,4504,362.04,6
15457,28174,4504,410.93,5
15458,28175,4504,297.43,4
15459,28176,4504,240.81,12
15460,28177,4504,278.42,1
15461,28183,4505,288.07,12
15462,28184,4505,344.24,5
15463,28185,4505,384.18,2
15464,28188,4506,180.49,10
15465,28193,4506,334.5,4
15466,28195,4507,348.4,4
15467,28198,4508,324.72,5
15468,28199,4509,226.09,8
15469,28200,4509,357.14,2
15470,28201,4509,353.66,9
15471,28202,4509,394.44,3
15472,28203,4509,300.16,11
15473,28205,4509,347.16,2
15474,28212,4509,370.63,8
15475,28213,4509,324.27,4
15476,28216,4510,199.71,7
15477,28217,4510,116.0,2
15478,28218,4510,246.93,2
15479,28219,4510,166.51,5
15480,28221,4510,342.71,6
15481,28226,4511,228.12,10
15482,28227,4511,261.0,5
15483,28228,4511,479.41,9
15484,28230,4511,284.5,7
15485,28231,4512,426.82,11
15486,28234,4513,323.54,7
15487,28237,4513,190.64,5
15488,28238,4513,316.28,7
15489,28240,4513,111.35,3
15490,28242,4513,339.81,1
15491,28243,4513,235.86,9
15492,28245,4515,318.27,9
15493,28246,4515,260.98,8
15494,28249,4515,426.58,2
15495,28250,4515,323.87,12
15496,28251,4515,291.77,3
15497,28254,4515,275.59,1
15498,28255,4515,339.1,2
15499,28258,4516,286.1,7
15500,28259,4516,111.82,12
15501,28261,4516,271.01,8
15502,28262,4516,320.29,6
15503,28264,4516,252.08,8
15504,28265,4517,342.22,9
15505,28267,4517,329.67,7
15506,28268,4517,122.53,7
15507,28269,4518,256.09,5
15508,28270,4518,439.05,4
15509,28275,4519,368.15,7
15510,28276,4519,376.64,10
15511,28277,4519,407.68,3
15512,28278,4519,297.94,8
15513,28279,4519,269.36,3
15514,28281,4519,396.04,2
15515,28283,4520,420.28,3
15516,28284,4520,431.1,2
15517,28288,4522,262.51,11
15518,28290,4524,379.13,10
15519,28299,4524,309.66,3
15520,28300,4524,383.61,2
15521,28302,4524,311.75,7
15522,28304,4524,317.64,2
15523,28307,4525,391.87,10
15524,28308,4525,290.39,10
15525,28310,4525,286.42,11
15526,28312,4526,415.56,9
15527,28313,4526,357.0,7
15528,28314,4526,231.28,5
15529,28316,4526,424.56,2
15530,28317,4526,451.21,10
15531,28319,4527,346.76,1
15532,28320,4527,291.18,10
15533,28327,4531,465.15,11
15534,28330,4531,459.18,8
15535,28331,4531,240.33,5
15536,28332,4531,296.24,9
15537,28336,4531,315.15,1
15538,28338,4531,467.64,2
15539,28339,4532,400.26,1
15540,28341,4532,291.01,9
15541,28344,4532,319.58,3
15542,28347,4532,310.21,9
15543,28348,4532,251.39,5
15544,28349,4532,366.76,6
15545,28352,4533,360.8,8
15546,28354,4533,373.29,3
15547,28355,4533,340.08,7
15548,28357,4533,222.28,7
15549,28358,4533,262.87,7
15550,28360,4534,325.71,9
15551,28361,4534,400.97,11
15552,28362,4534,345.33,5
15553,28365,4534,209.26,5
15554,28366,4534,137.98,5
15555,28367,4534,316.6,3
15556,28368,4534,356.87,1
15557,28372,4534,391.27,11
15558,28377,4536,477.75,11
15559,28379,4536,421.14,4
15560,28380,4536,375.49,3
15561,28381,4536,271.59,1
15562,28382,4536,449.91,5
15563,28383,4536,222.53,2
15564,28385,4537,418.55,12
15565,28386,4537,489.62,4
15566,28389,4538,445.99,8
15567,28390,4538,284.98,4
15568,28391,4538,171.99,2
15569,28392,4538,252.62,10
15570,28394,4538,324.13,5
15571,28395,4538,294.9,4
15572,28396,4539,341.69,5
15573,28397,4539,156.84,11
15574,28398,4539,391.43,10
15575,28399,4539,263.94,8
15576,28400,4539,319.93,9
15577,28405,4539,277.01,11
15578,28407,4540,387.44,6
15579,28408,4540,269.03,6
15580,28409,4540,165.74,11
15581,28411,4540,370.42,12
15582,28412,4540,176.79,5
15583,28413,4541,304.29,1
15584,28414,4541,418.08,11
15585,28416,4541,371.76,3
15586,28418,4541,322.54,10
15587,28419,4541,326.17,6
15588,28420,4542,225.49,2
15589,28422,4542,356.85,9
15590,28423,4542,364.39,6
15591,28424,4542,339.04,11
15592,28425,4542,320.89,4
15593,28426,4542,307.15,2
15594,28427,4543,391.16,4
15595,28428,4543,264.77,12
15596,28432,4544,199.18,2
15597,28434,4545,401.43,2
15598,28435,4545,201.2,9
15599,28436,4545,253.26,6
15600,28437,4545,358.2,5
15601,28439,4545,349.89,7
15602,28441,4545,305.38,10
15603,28445,4545,446.69,4
15604,28446,4546,407.77,5
15605,28447,4546,310.43,1
15606,28449,4547,269.45,10
15607,28450,4547,343.93,5
15608,28452,4547,336.98,9
15609,28453,4547,426.89,1
15610,28454,4547,302.19,4
15611,28456,4547,412.33,3
15612,28457,4548,200.1,6
15613,28458,4548,351.66,2
15614,28459,4548,256.22,2
15615,28462,4548,320.55,5
15616,28463,4548,300.24,12
15617,28465,4548,220.09,8
15618,28467,4549,253.84,9
15619,28469,4550,278.33,12
15620,28472,4551,477.06,6
15621,28473,4551,271.98,4
15622,28474,4551,149.34,12
15623,28475,4551,253.34,11
15624,28480,4551,161.37,4
15625,28483,4552,226.02,3
15626,28484,4552,100.62,9
15627,28485,4552,264.07,1
15628,28486,4552,353.59,10
15629,28487,4552,282.83,12
15630,28488,4552,287.61,2
15631,28489,4552,549.75,5
15632,28491,4552,265.78,7
15633,28494,4553,339.66,10
15634,28497,4553,329.52,10
15635,28500,4554,342.86,5
15636,28501,4554,265.25,12
15637,28502,4554,388.98,11
15638,28503,4555,426.89,6
15639,28506,4555,325.98,8
15640,28508,4555,424.92,8
15641,28509,4556,368.61,4
15642,28514,4556,335.08,4
15643,28515,4556,226.8,10
15644,28517,4556,308.91,3
15645,28519,4557,409.58,9
15646,28521,4558,285.14,11
15647,28524,4558,327.08,5
15648,28526,4558,223.18,2
15649,28528,4559,353.44,5
15650,28529,4559,361.73,4
15651,28530,4559,530.94,4
15652,28532,4559,340.96,6
15653,28535,4559,347.17,4
15654,28536,4560,306.18,12
15655,28538,4560,312.22,9
15656,28539,4560,292.87,8
15657,28540,4560,442.35,5
15658,28542,4561,273.59,11
15659,28543,4561,423.39,12
15660,28545,4561,312.18,11
15661,28547,4561,244.68,4
15662,28548,4561,269.6,4
15663,28549,4561,257.82,2
15664,28550,4561,271.9,8
15665,28551,4561,211.32,9
15666,28553,4562,252.78,8
15667,28554,4562,96.86,11
15668,28555,4562,329.52,12
15669,28556,4562,269.6,12
15670,28559,4563,300.08,5
15671,28560,4563,245.88,4
15672,28561,4563,442.29,9
15673,28563,4563,150.54,11
15674,28566,4564,404.16,10
